time,open,high,low,close,Volume,Volume MA
2018-07-23T00:00:00Z,7394.78,7833,7375,7721.01,41646.346671,33252.510212899986
2018-07-24T00:00:00Z,7721.65,8486,7696,8397.24,60121.163749,35079.97376149999
2018-07-25T00:00:00Z,8397.24,8491.77,8050,8175.64,48257.649124,35739.25757279999
2018-07-26T00:00:00Z,8175.63,8315.69,7850.06,7920,43223.481682,36430.57691949998
2018-07-27T00:00:00Z,7920,8285,7805,8188.57,43671.005891,37415.43336974998
2018-07-28T00:00:00Z,8188.57,8246.54,8067,8225.04,26215.173839,37495.04467199998
2018-07-29T00:00:00Z,8225.04,8294.51,8115,8211,25531.226185,37434.98565374999
2018-07-30T00:00:00Z,8210.99,8273,7866,8173.92,39692.416542,37491.572845749986
2018-07-31T00:00:00Z,8171.4,8180,7633,7730.93,48296.915587,38470.643700749984
2018-08-01T00:00:00Z,7735.67,7750,7430,7604.58,42582.312932,39034.42617994999
2018-08-02T00:00:00Z,7600.08,7709.46,7455.72,7525.71,37665.696684,39598.94474984998
2018-08-03T00:00:00Z,7525.71,7540,7282.44,7418.78,44669.486047,40943.26545224998
2018-08-04T00:00:00Z,7412.27,7494.81,6926,7009.84,36288.42601,41608.726177349985
2018-08-05T00:00:00Z,7009.84,7089.87,6882.29,7024.19,32894.849782,41443.22481244998
2018-08-06T00:00:00Z,7024.19,7160,6821,6934.82,32760.191643,40475.96322164998
2018-08-07T00:00:00Z,6935,7150.46,6670,6720.06,45438.473501,39773.504724199986
2018-08-08T00:00:00Z,6720.63,6721.54,6123,6285,59550.536319,40690.11871829998
2018-08-09T00:00:00Z,6283.27,6622.81,6178.6,6529.79,51941.185111,40980.16230149998
2018-08-10T00:00:00Z,6529.79,6575.88,6026.39,6144.01,59034.974902,42487.58653204998
2018-08-11T00:00:00Z,6148.13,6488,5971,6232.35,47133.418555,43330.74653779998
2018-08-12T00:00:00Z,6222.55,6472.3,6130,6308.33,38567.770712,43176.81773984998
2018-08-13T00:00:00Z,6308.56,6545,6145.04,6246.35,53895.828783,42865.55099154998
2018-08-14T00:00:00Z,6248.25,6250.33,5880,6188.08,50186.745091,42962.00578989998
2018-08-15T00:00:00Z,6188.08,6609,6172.11,6267.16,68806.687026,44241.16605709998
2018-08-16T00:00:00Z,6265.27,6480,6205.6,6311.75,48515.254618,44483.37849344998
2018-08-17T00:00:00Z,6316,6585,6285.4,6584.49,57851.610803,46065.20034164998
2018-08-18T00:00:00Z,6579.04,6620,6288,6387.96,53742.322172,47475.75514099997
2018-08-19T00:00:00Z,6387.96,6541,6300,6477.53,45190.847994,47750.67671359997
2018-08-20T00:00:00Z,6477.53,6530,6220,6254.84,49435.55526,47807.608697249976
2018-08-21T00:00:00Z,6251,6500,6235.08,6480,41569.947408,47756.99042104997
2018-08-22T00:00:00Z,6479.98,6882.54,6251.2,6360.89,77909.391359,49769.175154799974
2018-08-23T00:00:00Z,6362.57,6576.99,6342.28,6525.01,40358.166825,49553.60919369997
2018-08-24T00:00:00Z,6525,6725,6440.5,6681.64,38305.675322,49654.47165929997
2018-08-25T00:00:00Z,6686.98,6789,6650.61,6733.64,19220.505929,48970.754466649974
2018-08-26T00:00:00Z,6733.64,6775.27,6568,6700,20107.297208,48338.10974489997
2018-08-27T00:00:00Z,6700,6940.51,6646.5,6908.64,37747.078747,47953.54000719997
2018-08-28T00:00:00Z,6907.26,7135,6860,7076.11,48352.917163,47393.65904939997
2018-08-29T00:00:00Z,7077,7133.81,6912.34,7031.22,43252.487392,46959.22416344997
2018-08-30T00:00:00Z,7033.21,7063.63,6784.81,6984.84,44716.77462,46243.31414934997
2018-08-31T00:00:00Z,6984.84,7089,6888,7011.21,40467.400638,45910.01325349997
2018-09-01T00:00:00Z,7011.21,7275,7008.74,7200.01,40323.414093,45997.79542254998
2018-09-02T00:00:00Z,7201.57,7345.45,7127,7302.01,39814.840352,45293.74600099998
2018-09-03T00:00:00Z,7302,7338.28,7191.63,7263.02,32396.018371,44404.20966499997
2018-09-04T00:00:00Z,7263,7410,7227.17,7359.06,35300.640518,42728.90733959997
2018-09-05T00:00:00Z,7359.05,7397.3,6682,6700,63635.61563,43484.92539019998
2018-09-06T00:00:00Z,6697.27,6725,6265,6516.01,60644.464227,43624.56806139997
2018-09-07T00:00:00Z,6516.84,6544,6320,6395.54,38906.28805,42882.76635529997
2018-09-08T00:00:00Z,6395.54,6478,6111,6185.05,38215.032171,42533.97556414998
2018-09-09T00:00:00Z,6185.06,6441,6141.53,6250.81,37053.92382,41914.89399214998
2018-09-10T00:00:00Z,6252.26,6373.98,6221,6312,32439.456432,41458.36944334998
2018-09-11T00:00:00Z,6311.99,6404,6169.68,6294.91,33104.88859,39218.14430489998
2018-09-12T00:00:00Z,6293,6360,6192.37,6338.62,31433.645939,38771.918260599974
2018-09-13T00:00:00Z,6338.62,6535,6337.4,6487.38,40465.063107,38879.887649849974
2018-09-14T00:00:00Z,6487.39,6584.99,6385.62,6476.63,37173.339277,39777.52931724997
2018-09-15T00:00:00Z,6476.63,6565.45,6466.13,6514.96,25243.656612,40034.34728744997
2018-09-16T00:00:00Z,6514.96,6524.62,6370,6505,27568.132897,39525.39999494997
2018-09-17T00:00:00Z,6500.08,6533.84,6201,6248.69,35987.254738,38907.116873699975
2018-09-18T00:00:00Z,6248.69,6390,6224.98,6336.45,32620.86667,38375.53583759997
2018-09-19T00:00:00Z,6336.39,6517.7,6123,6391.89,39044.080082,38091.90111069997
2018-09-20T00:00:00Z,6392,6540,6325,6492,25189.024728,37327.98231519997
2018-09-21T00:00:00Z,6492,6784.86,6491,6759.02,51779.343463,37900.77878369998
2018-09-22T00:00:00Z,6759.01,6839.03,6627,6723.05,29349.690667,37377.521299449974
2018-09-23T00:00:00Z,6723.05,6788.23,6661.75,6708,30286.229773,37272.03186954998
2018-09-24T00:00:00Z,6706.81,6730,6557,6581.39,35305.73991,37272.28683914998
2018-09-25T00:00:00Z,6581.42,6584.01,6325.02,6447.54,40301.029452,36105.55753024998
2018-09-26T00:00:00Z,6445.11,6557.99,6379.7,6465.12,33484.54207,34747.56142239998
2018-09-27T00:00:00Z,6467.84,6750,6434,6689.13,33087.428297,34456.61843474998
2018-09-28T00:00:00Z,6689.12,6814.8,6540.88,6634.58,42399.448523,34665.83925234998
2018-09-29T00:00:00Z,6634.58,6636,6464.57,6596.38,30255.9597,34325.94104634998
2018-09-30T00:00:00Z,6597.66,6662,6533,6626.57,27764.724519,34092.20445069998
2018-10-01T00:00:00Z,6626.57,6667.09,6510,6611.61,20621.506894,33468.03536589998
2018-10-02T00:00:00Z,6610,6640,6494,6525.79,28245.810088,33308.64357334998
2018-10-03T00:00:00Z,6525.79,6549,6430,6510,28451.969138,32707.988874899987
2018-10-04T00:00:00Z,6510.01,6643.46,6505.09,6593.79,20074.300818,31853.036951949984
2018-10-05T00:00:00Z,6591.69,6697,6543.08,6635.65,16096.552392,31395.681740949985
2018-10-06T00:00:00Z,6635.65,6651,6566.77,6594.27,10939.505391,30564.250365649983
2018-10-07T00:00:00Z,6596.44,6640,6525,6615.26,17406.831762,29635.229216849984
2018-10-08T00:00:00Z,6615.26,6715.6,6587,6673.01,23123.419541,29160.356860399985
2018-10-09T00:00:00Z,6673.01,6685.38,6607,6656.61,15354.779469,27975.891829749984
2018-10-10T00:00:00Z,6656.67,6659.95,6530,6631,15390.661444,27485.97366554998
2018-10-11T00:00:00Z,6630.21,6633.92,6205,6252.68,48706.634966,27332.338240699977
2018-10-12T00:00:00Z,6252.71,6360,6209,6298.01,29004.071419,27315.057278299977
2018-10-13T00:00:00Z,6298,6345,6285.07,6332.93,19098.070025,26755.64929089998
2018-10-14T00:00:00Z,6332.92,6416,6308,6339.34,15627.411314,25771.73286109998
2018-10-15T00:00:00Z,6339.34,7680,6300,6752.5,90748.031246,28294.08295079998
2018-10-16T00:00:00Z,6752.5,6900,6670,6759.27,27557.957764,27997.753735499988
2018-10-17T00:00:00Z,6762.76,6811.12,6676.01,6740.89,26641.431379,27675.453889599983
2018-10-18T00:00:00Z,6739.01,6796,6567,6618.96,20116.521941,26561.307560499983
2018-10-19T00:00:00Z,6618.96,6648.14,6523,6528.88,20772.60077,26087.139613999985
2018-10-20T00:00:00Z,6528.88,6617.65,6505.55,6588.4,19240.722247,25660.93950039999
2018-10-21T00:00:00Z,6585.72,6663.9,6580,6590.11,6515.357792,24955.632045299986
2018-10-22T00:00:00Z,6590.12,6639,6535.27,6581.2,16213.69266,24354.02617389999
2018-10-23T00:00:00Z,6581.2,6595,6515.45,6553.51,13856.601756,23624.257804799992
2018-10-24T00:00:00Z,6553.51,6630,6547.53,6565.5,11951.543977,23218.119962749992
2018-10-25T00:00:00Z,6566.81,6575.09,6502.8,6528.09,10342.701244,22930.42740534999
2018-10-26T00:00:00Z,6528.13,6600,6515.01,6538.63,9443.504156,22855.62734359999
2018-10-27T00:00:00Z,6538.63,6558.35,6463.04,6505.6,7776.907864,22374.13114869999
2018-10-28T00:00:00Z,6505.6,6514.17,6453,6489.93,5743.933728,21505.15685804999
2018-10-29T00:00:00Z,6489.93,6505.01,6315,6344.5,13827.224067,21428.779087949988
2018-10-30T00:00:00Z,6344.5,6395,6317.01,6330.87,8877.175385,21103.10478499999
2018-10-31T00:00:00Z,6330.01,6428,6245.02,6371.93,12148.888216,19275.21744749999
2018-11-01T00:00:00Z,6369.52,6442.65,6348.66,6410,9099.035841,18279.965668599987
2018-11-02T00:00:00Z,6410,6460.34,6388.2,6433.98,9739.440679,17812.034201299986
2018-11-03T00:00:00Z,6432.8,6439.97,6345,6387.09,7661.241476,17413.725709399987
2018-11-04T00:00:00Z,6388,6525,6359,6485.85,10592.394943,13405.943894249987
2018-11-05T00:00:00Z,6485.85,6504.39,6431.02,6468.99,8987.882156,12477.440113849987
2018-11-06T00:00:00Z,6468.99,6531.31,6445.18,6519.11,11926.565699,11741.696829849987
2018-11-07T00:00:00Z,6522.73,6615.15,6509,6578.46,14271.591117,11449.450288649987
2018-11-08T00:00:00Z,6578.46,6594,6468.22,6479.84,13259.789282,11073.809714249988
2018-11-09T00:00:00Z,6479.84,6511.53,6391.01,6419.99,11787.616583,10701.154431049988
2018-11-10T00:00:00Z,6419.99,6475.55,6411,6433.05,7714.829926,10761.12803774999
2018-11-11T00:00:00Z,6435.16,6462.14,6355,6449.81,8213.507117,10361.11876059999
2018-11-12T00:00:00Z,6450.71,6497,6421,6453.07,10132.782567,10174.927801149988
2018-11-13T00:00:00Z,6451.68,6498,6391.15,6457.66,11790.564933,10166.87884894999
2018-11-14T00:00:00Z,6458.98,6482.84,5656.87,5922.41,46478.964003,11973.691986899988
2018-11-15T00:00:00Z,5917.2,5939.54,5403.42,5753.4,47700.829401,13886.55824914999
2018-11-16T00:00:00Z,5757.09,5782.89,5549.25,5655.94,38721.802274,15433.80296964999
2018-11-17T00:00:00Z,5650.57,5656.6,5565.43,5628.29,26411.241413,16467.16835389999
2018-11-18T00:00:00Z,5630.49,5738.17,5617,5662,23844.999347,16968.05711789999
2018-11-19T00:00:00Z,5661.94,5664,4855,4910.03,70580.892856,20053.242991449988
2018-11-20T00:00:00Z,4913.4,5048.24,4326,4558.86,117380.95159,25314.84616014999
2018-11-21T00:00:00Z,4559.91,4787.2,4413.85,4661.07,61071.829475,27913.485841849993
2018-11-22T00:00:00Z,4661.08,4721.77,4335,4370,34531.119143,29153.069765049993
2018-11-23T00:00:00Z,4370.9,4484,4222.94,4420.61,49371.920322,31238.603707349994
2018-11-24T00:00:00Z,4415.63,4527,3824.69,3932.44,61693.111006,33793.63951049999
2018-11-25T00:00:00Z,3933.68,4233,3652.66,4085.78,101693.975588,38428.94418209999
2018-11-26T00:00:00Z,4088.69,4206,3701,3862.2,94503.750767,42557.80343549999
2018-11-27T00:00:00Z,3864.45,3940,3689.12,3875.21,67480.607212,45218.25424025
2018-11-28T00:00:00Z,3875.63,4394.47,3874.27,4264.85,91983.567949,49154.4431736
2018-11-29T00:00:00Z,4262.06,4450.38,4125.65,4295.84,73980.198669,52264.07227789999
2018-11-30T00:00:00Z,4295.72,4341.36,3943,4041.32,67758.446283,55266.25309575
